start,fa,count,mean,dur_us,lon,lat,n_win,n_nai,n_b0,n_b1,n_det,n_times,max_mult,pha_med,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,na,nb,b0,b1
23:49:04.161273956Z,2.881e-01,12,0.078,3.93,96.92,24.28,13,10,1,2,12,4,7,90,1,1,0,0,1,1,1,1,1,1,1,1,1,2
23:49:05.315847992Z,1.100e+01,10,0.750,37.91,97.00,24.29,10,6,1,3,8,6,5,43,1,1,0,0,0,1,0,1,0,0,1,1,1,3
23:49:06.347151875Z,9.919e+00,8,0.005,0.24,97.06,24.30,8,6,1,1,8,3,4,82,0,1,1,0,0,1,1,1,0,1,0,0,1,1
23:49:06.585610032Z,3.601e+00,8,0.002,0.12,97.08,24.30,9,8,1,0,9,3,5,94,1,1,1,0,1,1,0,1,0,1,0,1,1,0
23:49:06.712085962Z,1.188e+00,8,0.002,0.12,97.09,24.31,9,7,1,1,9,3,6,77,1,0,1,0,1,1,0,1,0,1,0,1,1,1
23:49:06.918747901Z,8.876e+00,8,0.005,0.24,97.10,24.31,8,7,0,1,8,3,5,70,1,0,0,0,0,0,1,1,1,1,1,1,0,1
23:49:07.825197935Z,3.272e+00,8,0.002,0.12,97.16,24.32,8,7,1,0,8,2,6,85,1,1,1,0,0,0,1,0,1,0,1,1,1,0
23:49:08.140253901Z,9.144e+00,8,0.005,0.24,97.18,24.32,8,7,0,1,8,3,5,75,1,1,1,1,0,1,0,1,0,0,0,1,0,1
23:49:08.431795954Z,3.803e+00,8,0.002,0.12,97.20,24.32,8,7,1,0,8,2,4,100,1,0,0,1,1,0,1,0,1,1,1,0,1,0
23:49:08.712956070Z,1.079e+00,8,0.002,0.12,97.21,24.32,8,6,1,1,8,2,6,80,1,0,1,1,0,0,1,0,1,0,1,0,1,1
23:49:09.501971960Z,1.049e+00,8,0.002,0.12,97.26,24.33,8,7,0,1,8,2,5,125,0,0,1,1,1,0,0,0,1,1,1,1,0,1
23:49:10.543795943Z,1.100e+00,8,0.002,0.12,97.33,24.34,8,7,0,1,8,2,5,78,1,1,0,1,1,1,0,0,0,0,1,1,0,1
23:49:10.910751938Z,1.147e+00,8,0.002,0.12,97.36,24.34,8,6,1,1,8,2,6,82,1,0,0,0,0,1,1,0,1,1,1,0,1,1
23:49:11.759106040Z,3.443e+00,8,0.002,0.12,97.41,24.35,9,8,1,0,9,3,4,106,0,1,0,1,0,1,1,1,1,1,1,0,1,0
23:49:12.455191969Z,7.981e+00,23,4.777,239.97,97.45,24.36,23,14,7,2,11,20,4,35,1,1,0,1,0,2,2,1,0,2,3,1,7,2
23:49:13.767530083Z,3.953e+00,8,0.002,0.12,97.54,24.37,9,8,1,0,9,3,5,82,0,0,0,1,1,1,1,1,1,0,1,1,1,0
23:49:15.474426031Z,3.750e+00,8,0.002,0.12,97.65,24.39,10,9,1,0,10,3,5,90,0,1,0,1,1,1,1,1,1,1,1,0,1,0
23:49:16.342737793Z,9.989e-01,8,0.002,0.12,97.70,24.39,9,8,0,1,9,3,6,79,1,0,1,1,1,1,0,1,1,0,0,1,0,1
23:49:19.046365976Z,1.104e+00,8,0.002,0.12,97.88,24.42,10,8,1,1,10,2,6,87,0,1,0,0,1,1,1,0,1,1,1,1,1,1
23:49:20.911459922Z,1.143e+00,9,0.002,0.12,98.00,24.43,11,9,1,1,11,2,8,84,1,1,1,0,1,1,0,0,1,1,1,1,1,1
23:49:21.519922018Z,1.104e+00,8,0.002,0.12,98.04,24.44,9,7,1,1,9,2,5,80,0,0,1,1,1,1,1,0,0,1,1,0,1,1
23:49:22.490154027Z,1.260e+00,8,0.002,0.12,98.10,24.45,8,7,0,1,8,2,4,99,0,1,1,1,1,1,0,0,0,1,1,0,0,1
23:49:23.385121941Z,1.336e+00,9,0.002,0.12,98.16,24.46,11,9,1,1,11,2,8,60,1,0,1,1,1,1,1,0,1,0,1,1,1,1
23:49:23.474041938Z,2.253e+00,8,0.402,20.03,98.16,24.46,8,5,0,3,5,4,3,50,0,0,2,0,0,0,1,0,0,1,1,0,0,3
23:49:23.934595823Z,1.262e+00,8,0.002,0.12,98.19,24.46,9,7,1,1,9,3,5,75,0,1,0,1,0,1,1,1,0,0,1,1,1,1
23:49:24.460361957Z,1.133e+00,8,0.002,0.12,98.23,24.47,8,6,1,1,8,2,6,71,1,0,0,0,1,1,1,0,1,0,0,1,1,1
23:49:25.066007971Z,1.092e+00,8,0.002,0.12,98.27,24.47,8,6,1,1,8,2,6,27,0,1,1,1,0,0,0,0,1,0,1,1,1,1
23:49:26.237194061Z,3.438e+00,8,0.002,0.12,98.34,24.48,10,9,1,0,10,3,5,83,1,1,1,1,0,0,1,1,1,1,0,1,1,0
23:49:27.018965959Z,1.135e+00,8,0.002,0.12,98.39,24.49,9,7,1,1,9,2,5,77,1,1,1,1,1,0,0,0,0,1,1,0,1,1
23:49:28.059854030Z,1.028e+00,8,0.002,0.12,98.46,24.50,10,8,1,1,10,2,6,113,0,1,1,1,0,1,1,0,1,1,1,0,1,1
23:49:28.085432052Z,1.006e+00,8,0.002,0.12,98.46,24.50,9,7,1,1,9,3,7,90,1,0,1,0,1,1,0,1,1,0,1,0,1,1
23:49:29.534847974Z,1.170e+00,8,0.002,0.12,98.55,24.51,8,6,1,1,8,2,4,59,0,1,1,1,1,1,0,0,0,1,0,0,1,1
23:49:29.541121959Z,9.287e+00,9,0.720,35.88,98.55,24.51,9,6,0,3,5,7,3,51,0,0,0,0,0,0,1,2,1,0,2,0,0,3
23:49:29.747945904Z,1.149e+00,8,0.002,0.12,98.57,24.51,9,7,1,1,9,3,6,73,1,0,0,0,0,1,1,1,0,1,1,1,1,1
23:49:30.084607958Z,1.242e+00,8,0.002,0.12,98.59,24.51,10,8,1,1,10,2,6,97,1,0,0,1,1,1,1,0,0,1,1,1,1,1
23:49:30.181112051Z,4.152e-02,9,0.318,15.97,98.60,24.51,9,6,0,3,6,4,4,59,1,0,2,0,0,0,0,0,1,0,1,1,0,3
23:49:30.510149836Z,1.009e+01,8,0.005,0.24,98.62,24.52,8,6,1,1,8,3,5,80,0,1,0,0,1,1,0,1,0,0,1,1,1,1
23:49:31.153877854Z,1.112e+00,8,0.002,0.12,98.66,24.52,10,8,1,1,10,3,6,73,1,0,1,1,1,1,1,1,1,0,0,0,1,1
23:49:31.393447995Z,1.030e+00,8,0.002,0.12,98.67,24.53,9,7,1,1,9,2,6,67,1,1,0,0,0,1,1,0,1,1,0,1,1,1
23:49:32.031299948Z,2.578e+00,10,0.120,6.08,98.72,24.53,11,9,0,2,10,4,4,83,0,0,1,1,1,1,1,0,1,1,1,1,0,2
23:49:32.724308013Z,3.434e+00,8,0.002,0.12,98.76,24.54,8,7,1,0,8,2,5,100,0,1,1,1,1,1,0,0,0,0,1,1,1,0
23:49:33.422645926Z,1.064e+00,8,0.002,0.12,98.80,24.54,8,6,1,1,8,2,6,68,1,1,1,1,0,1,0,0,0,0,0,1,1,1
23:49:33.735311985Z,1.060e+00,8,0.002,0.12,98.83,24.54,9,7,1,1,9,3,6,77,0,0,0,1,0,1,1,1,1,0,1,1,1,1
23:49:33.955412030Z,3.582e+00,8,0.002,0.12,98.84,24.55,8,7,1,0,8,2,5,90,0,1,0,0,0,1,1,0,1,1,1,1,1,0
23:49:33.965505957Z,9.580e-01,8,0.002,0.12,98.84,24.55,8,6,1,1,8,2,5,99,0,0,1,1,1,1,0,0,0,1,1,0,1,1
23:49:34.598785877Z,1.083e+00,8,0.002,0.12,98.88,24.55,9,7,1,1,9,3,5,123,0,0,0,1,0,0,1,1,1,1,1,1,1,1
23:49:35.113501906Z,1.128e+00,8,0.002,0.12,98.91,24.56,11,9,1,1,11,3,7,103,1,0,1,1,0,0,1,1,1,1,1,1,1,1
23:49:35.465907931Z,1.132e+00,8,0.002,0.12,98.94,24.56,9,7,1,1,9,2,6,68,0,1,1,0,1,1,0,0,0,1,1,1,1,1
23:49:35.507313847Z,1.066e+00,8,0.002,0.12,98.94,24.56,10,8,1,1,10,3,6,76,1,0,1,1,1,1,0,1,0,1,1,0,1,1
23:49:35.876667857Z,8.461e+00,8,0.005,0.24,98.96,24.56,8,6,1,1,8,3,5,96,0,1,0,0,0,1,0,1,0,1,1,1,1,1
23:49:36.170653939Z,1.039e+00,8,0.002,0.12,98.98,24.57,10,9,0,1,10,3,5,109,1,1,0,0,1,1,1,1,0,1,1,1,0,1
23:49:36.426901817Z,1.087e+00,8,0.002,0.12,99.00,24.57,9,8,0,1,9,3,4,74,1,1,1,0,1,0,1,1,1,1,0,0,0,1
23:49:37.613983988Z,1.041e+00,8,0.002,0.12,99.08,24.58,9,7,1,1,9,2,6,113,0,1,1,0,1,0,0,0,1,1,1,1,1,1
23:49:37.935677886Z,1.153e+00,8,0.002,0.12,99.10,24.58,11,9,1,1,11,3,6,88,0,1,1,1,1,1,1,1,1,0,1,0,1,1
23:49:38.298166036Z,1.114e+00,8,0.002,0.12,99.12,24.58,8,6,1,1,8,2,6,77,1,1,0,0,0,0,1,0,1,0,1,1,1,1
23:49:38.724583983Z,1.067e+00,8,0.002,0.12,99.15,24.59,10,8,1,1,10,3,5,85,1,0,1,1,1,0,1,1,0,1,1,0,1,1
23:49:39.160889983Z,1.145e+00,8,0.002,0.12,99.18,24.59,8,6,1,1,8,2,6,56,0,0,1,1,1,1,0,0,1,0,0,1,1,1
23:49:39.200600028Z,3.759e+00,8,0.002,0.12,99.18,24.59,8,7,1,0,8,2,5,88,1,1,1,0,1,1,0,0,1,1,0,0,1,0
23:49:40.169161915Z,8.628e+00,8,0.005,0.24,99.24,24.60,8,6,1,1,8,3,5,72,1,0,0,0,0,1,1,1,0,1,1,0,1,1
23:49:42.876719832Z,1.251e+00,8,0.002,0.12,99.42,24.62,9,7,1,1,9,3,6,102,0,0,0,1,0,1,1,1,1,0,1,1,1,1
23:49:42.932163834Z,1.039e+01,8,0.005,0.24,99.42,24.62,8,6,1,1,8,3,5,94,0,0,1,0,0,0,1,1,0,1,1,1,1,1
23:49:43.323131918Z,1.257e+00,8,0.002,0.12,99.44,24.62,8,6,1,1,8,2,5,84,1,1,1,0,1,0,0,0,0,1,1,0,1,1
23:49:43.406342029Z,1.724e+01,9,0.486,24.08,99.45,24.63,9,5,3,1,7,7,3,58,1,0,1,1,1,0,1,0,0,0,0,0,3,1
23:49:44.230293869Z,9.864e-01,8,0.002,0.12,99.50,24.63,9,7,1,1,9,3,5,113,1,0,0,1,0,1,1,1,0,1,0,1,1,1
23:49:44.330617904Z,9.441e-01,8,0.002,0.12,99.51,24.63,9,7,1,1,9,2,7,75,1,0,1,1,1,1,0,0,1,0,0,1,1,1
23:49:44.446599841Z,9.493e-01,8,0.002,0.12,99.52,24.63,10,9,0,1,10,3,6,96,1,0,1,1,1,1,1,1,1,0,1,0,0,1
23:49:45.268261909Z,9.485e+00,8,0.005,0.24,99.57,24.64,8,6,1,1,8,3,5,86,1,1,1,0,1,1,0,1,0,0,0,0,1,1
23:49:45.905943870Z,1.281e+00,8,0.002,0.12,99.61,24.65,10,8,1,1,10,3,5,89,1,1,1,1,1,1,0,1,0,1,0,0,1,1
23:49:46.320141911Z,1.219e+00,8,0.002,0.12,99.64,24.65,8,6,1,1,8,2,5,81,0,0,1,1,1,1,1,0,0,0,0,1,1,1
23:49:46.829221963Z,3.658e+00,8,0.002,0.12,99.67,24.65,9,8,1,0,9,3,5,90,1,1,1,1,0,1,1,1,0,0,0,1,1,0
23:49:47.053004026Z,1.149e+00,8,0.002,0.12,99.68,24.65,8,6,1,1,8,2,5,70,0,0,1,0,1,1,1,0,0,1,1,0,1,1
23:49:47.837177991Z,1.064e+00,9,0.002,0.12,99.74,24.66,11,9,1,1,11,2,8,80,1,0,1,1,1,1,1,0,1,0,1,1,1,1
23:49:48.526692032Z,1.106e+00,8,0.002,0.12,99.78,24.67,8,6,1,1,8,2,6,52,1,1,1,0,0,0,0,0,0,1,1,1,1,1
23:49:48.810137867Z,1.168e+00,8,0.002,0.12,99.80,24.67,10,8,1,1,10,3,7,99,0,0,1,0,1,1,0,1,1,1,1,1,1,1
23:49:48.967216014Z,1.209e+00,8,0.002,0.12,99.81,24.67,9,7,1,1,9,2,6,56,1,1,1,1,1,1,0,0,1,0,0,0,1,1
23:49:48.989935874Z,9.667e+00,8,0.005,0.24,99.81,24.67,8,7,0,1,8,3,5,107,0,0,0,0,1,1,1,1,1,0,1,1,0,1
23:49:50.106547951Z,1.323e+00,8,0.002,0.12,99.88,24.68,10,8,1,1,10,3,6,113,1,0,1,0,1,0,1,1,1,1,0,1,1,1
23:49:52.601400017Z,3.828e+00,8,0.002,0.12,100.04,24.70,9,8,1,0,9,3,5,80,0,1,1,1,0,0,0,1,1,1,1,1,1,0
23:49:52.732536077Z,1.232e+00,8,0.002,0.12,100.05,24.70,8,7,0,1,8,2,5,67,1,1,1,0,1,0,0,0,1,1,1,0,0,1
23:49:53.069085955Z,3.370e+00,8,0.002,0.12,100.07,24.70,8,7,1,0,8,2,4,91,0,1,0,1,1,1,0,0,0,1,1,1,1,0
23:49:54.431617975Z,1.062e+00,8,0.002,0.12,100.16,24.71,8,6,1,1,8,2,5,59,0,1,1,1,1,0,0,0,1,0,1,0,1,1
23:49:54.507173895Z,1.092e+00,8,0.002,0.12,100.17,24.71,9,7,1,1,9,3,6,79,1,1,0,0,0,0,1,1,1,0,1,1,1,1
23:49:54.584563970Z,1.120e+00,8,0.002,0.12,100.17,24.71,8,6,1,1,8,2,5,90,0,1,1,1,1,1,0,0,0,0,0,1,1,1
23:49:54.631825923Z,9.033e+00,8,0.005,0.24,100.17,24.71,8,6,1,1,8,3,6,119,0,0,1,0,1,0,0,1,1,0,1,1,1,1
23:49:54.670816063Z,1.132e+00,8,0.002,0.12,100.18,24.71,9,7,1,1,9,2,5,122,1,1,1,1,1,0,1,0,0,1,0,0,1,1
23:49:54.679044008Z,1.110e+00,8,0.002,0.12,100.18,24.71,11,10,0,1,11,2,7,71,1,1,1,1,1,1,0,0,1,1,1,1,0,1
23:49:55.066123962Z,1.019e+00,8,0.002,0.12,100.20,24.72,8,6,1,1,8,2,5,98,0,1,1,0,1,0,0,0,0,1,1,1,1,1
23:49:55.131263971Z,1.034e+00,8,0.002,0.12,100.21,24.72,9,7,1,1,9,2,7,87,1,1,1,0,1,1,0,0,0,0,1,1,1,1
23:49:55.236448049Z,9.739e-01,8,0.002,0.12,100.21,24.72,9,7,1,1,9,2,5,78,1,1,0,1,0,0,1,0,0,1,1,1,1,1
23:49:55.815847992Z,3.447e+00,8,0.002,0.12,100.25,24.72,9,8,1,0,9,3,5,94,1,0,1,0,1,0,1,1,1,1,1,0,1,0
23:49:56.030328035Z,1.081e+00,8,0.002,0.12,100.27,24.73,8,6,1,1,8,2,4,73,1,0,0,1,1,1,1,0,0,1,0,0,1,1
23:49:56.294089913Z,8.689e+00,8,0.005,0.24,100.28,24.73,8,6,1,1,8,3,5,87,1,1,0,0,0,0,0,1,0,1,1,1,1,1
23:49:56.436795830Z,1.071e+00,8,0.002,0.12,100.29,24.73,10,8,1,1,10,3,6,65,1,1,0,1,0,1,1,1,1,0,0,1,1,1
23:49:56.803539872Z,1.393e+01,8,0.162,8.11,100.32,24.73,8,5,1,2,7,6,3,75,0,1,1,1,0,0,0,1,1,0,0,0,1,2
23:49:57.173207998Z,1.087e+00,8,0.002,0.12,100.34,24.73,8,6,1,1,8,2,4,66,0,1,1,1,1,0,0,0,0,1,0,1,1,1
23:49:57.468637824Z,1.062e+00,8,0.002,0.12,100.36,24.74,9,7,1,1,9,3,5,68,1,0,0,1,0,0,1,1,1,1,1,0,1,1
23:49:57.970915913Z,9.651e-01,8,0.002,0.12,100.39,24.74,10,8,1,1,10,3,6,85,0,1,1,1,0,1,0,1,0,1,1,1,1,1
23:49:58.092985987Z,3.843e+00,8,0.002,0.12,100.40,24.74,12,11,1,0,12,3,6,107,1,1,1,1,1,1,1,1,1,1,1,0,1,0
23:49:58.149201869Z,9.846e-01,8,0.002,0.12,100.40,24.74,8,6,1,1,8,2,7,78,1,0,1,0,0,0,0,1,1,0,1,1,1,1
23:49:58.173287868Z,8.003e+00,8,0.005,0.24,100.40,24.74,8,7,0,1,8,3,4,85,0,1,0,0,0,0,1,1,1,1,1,1,0,1
23:49:59.422809958Z,1.120e+00,8,0.002,0.12,100.48,24.75,8,6,1,1,8,2,5,75,0,1,0,0,1,1,0,0,1,1,1,0,1,1
23:49:59.476830005Z,3.330e+00,8,0.002,0.12,100.49,24.75,10,9,1,0,10,2,6,106,1,1,1,1,0,0,1,0,1,1,1,1,1,0
23:49:59.724636077Z,1.155e+00,8,0.002,0.12,100.50,24.75,8,6,1,1,8,2,6,59,1,0,0,0,0,1,1,0,1,1,0,1,1,1
23:50:00.495579957Z,1.094e+00,8,0.002,0.12,100.55,24.76,9,7,1,1,9,2,6,72,0,1,0,1,0,1,0,0,1,1,1,1,1,1
23:50:01.238574028Z,1.264e+00,8,0.002,0.12,100.60,24.77,8,6,1,1,8,2,5,66,1,0,1,1,1,0,0,0,0,1,0,1,1,1
23:50:01.354157924Z,2.984e+00,8,0.002,0.12,100.61,24.77,8,7,1,0,8,2,5,67,0,1,1,1,0,1,0,0,0,1,1,1,1,0
23:50:04.030434012Z,7.118e+00,9,0.690,34.09,100.78,24.79,9,6,0,3,7,5,3,51,0,0,0,1,0,1,1,1,0,1,1,0,0,3
23:50:04.601068019Z,3.277e+00,8,0.002,0.12,100.82,24.79,8,7,1,0,8,2,4,80,1,1,0,1,1,0,0,0,1,1,1,0,1,0
23:50:05.661095976Z,1.001e+00,8,0.002,0.12,100.89,24.80,9,7,1,1,9,2,6,78,1,0,1,1,1,0,1,0,1,0,1,0,1,1
23:50:06.589570045Z,1.032e+00,8,0.002,0.12,100.95,24.81,8,6,1,1,8,2,5,46,0,0,0,1,1,1,1,0,1,0,0,1,1,1
23:50:07.066341996Z,1.422e-01,8,0.282,13.95,100.98,24.81,8,5,3,0,6,4,4,79,1,1,0,0,1,0,1,0,0,1,0,0,3,0
23:50:07.478277921Z,1.203e+00,8,0.002,0.12,101.01,24.81,8,6,1,1,8,2,6,80,1,0,0,0,0,1,1,0,1,1,0,1,1,1
23:50:07.706895947Z,1.098e+00,8,0.002,0.12,101.02,24.81,9,7,1,1,9,3,5,82,0,1,1,0,1,1,1,1,1,0,0,0,1,1
23:50:08.170158028Z,3.696e+00,8,0.002,0.12,101.05,24.82,8,7,1,0,8,2,5,61,0,1,1,1,1,1,0,0,1,0,0,1,1,0
23:50:08.520255923Z,7.413e+00,8,0.005,0.24,101.07,24.82,8,7,0,1,8,3,4,72,0,1,0,1,0,0,0,1,1,1,1,1,0,1
23:50:08.526932001Z,9.235e-01,8,0.002,0.12,101.07,24.82,8,7,0,1,8,2,5,105,1,1,1,0,1,1,0,0,0,1,0,1,0,1
23:50:08.689449906Z,1.039e+00,8,0.002,0.12,101.08,24.82,10,8,1,1,10,3,5,70,0,1,0,1,1,0,1,1,1,0,1,1,1,1
23:50:09.427248001Z,5.766e-01,9,0.484,24.08,101.13,24.83,9,6,0,3,7,6,3,73,0,0,1,0,1,0,1,1,1,1,0,0,0,3
23:50:09.947029829Z,9.208e+00,8,0.005,0.24,101.17,24.83,8,6,1,1,8,3,4,48,1,1,0,0,0,0,1,1,0,1,0,1,1,1
23:50:10.501163840Z,9.667e+00,8,0.005,0.24,101.20,24.83,8,7,0,1,8,3,5,63,1,0,1,1,1,1,0,1,0,0,0,1,0,1
23:50:10.869411826Z,1.820e+01,8,0.123,6.08,101.23,24.84,8,6,2,0,7,5,3,93,1,1,0,0,1,0,0,1,1,1,0,0,2,0
23:50:11.133247852Z,8.705e+00,8,0.005,0.24,101.24,24.84,8,7,0,1,8,3,4,84,0,1,1,1,1,0,0,1,0,1,1,0,0,1
23:50:12.179601907Z,1.184e+00,8,0.002,0.12,101.31,24.85,12,10,1,1,12,3,6,93,1,1,0,1,1,0,1,1,1,1,1,1,1,1
23:50:13.396443963Z,1.030e+00,8,0.002,0.12,101.39,24.86,9,7,1,1,9,2,6,94,1,1,0,0,1,1,1,0,1,0,0,1,1,1
23:50:13.683495879Z,1.041e+00,8,0.002,0.12,101.41,24.86,9,8,0,1,9,3,6,90,1,1,0,0,1,1,0,1,1,0,1,1,0,1
23:50:14.167379856Z,1.190e+00,8,0.002,0.12,101.44,24.86,12,10,1,1,12,3,7,81,1,1,0,1,1,1,1,1,1,0,1,1,1,1
23:50:14.642657995Z,3.420e+00,8,0.002,0.12,101.47,24.86,8,7,1,0,8,2,4,108,0,1,1,1,1,1,0,0,0,1,0,1,1,0
23:50:14.993559956Z,1.013e+00,8,0.002,0.12,101.49,24.87,8,6,1,1,8,2,5,79,0,1,0,0,1,1,0,0,1,1,0,1,1,1
23:50:15.169283866Z,1.069e+00,8,0.002,0.12,101.50,24.87,9,7,1,1,9,3,5,93,1,0,1,1,1,1,1,1,0,0,0,0,1,1
23:50:15.557443857Z,1.203e+00,8,0.002,0.12,101.53,24.87,9,8,0,1,9,3,5,71,1,1,1,1,1,1,0,1,1,0,0,0,0,1
23:50:16.016111969Z,3.745e+00,8,0.002,0.12,101.56,24.87,8,7,1,0,8,2,4,62,0,1,0,1,1,1,0,0,1,1,1,0,1,0
23:50:16.050307989Z,3.250e+00,8,0.120,5.96,101.56,24.87,8,5,1,2,7,4,3,22,0,0,0,0,1,1,1,0,0,1,0,1,1,2
23:50:16.214943885Z,8.829e+00,8,0.005,0.24,101.57,24.88,8,7,0,1,8,3,4,109,1,0,1,1,1,1,1,1,0,0,0,0,0,1
23:50:16.270922064Z,1.069e+00,8,0.002,0.12,101.58,24.88,8,6,1,1,8,2,5,85,0,0,0,0,1,1,1,0,1,1,1,0,1,1
23:50:16.528541922Z,7.620e+00,8,0.005,0.24,101.59,24.88,8,6,1,1,8,3,5,90,1,0,0,0,1,0,1,1,1,0,1,0,1,1
23:50:17.894961833Z,1.145e+00,8,0.002,0.12,101.68,24.89,11,10,0,1,11,3,7,86,1,1,1,1,0,1,1,1,1,0,1,1,0,1
23:50:18.620764017Z,1.102e+00,8,0.002,0.12,101.73,24.89,8,6,1,1,8,2,5,71,1,0,1,1,1,1,0,0,0,1,0,0,1,1
23:50:19.075252056Z,1.032e+00,8,0.002,0.12,101.76,24.90,8,6,1,1,8,2,6,68,0,0,1,1,0,1,1,0,1,0,0,1,1,1
23:50:19.312101840Z,8.047e+00,8,0.005,0.24,101.77,24.90,8,6,1,1,8,3,6,59,1,0,1,1,0,1,0,1,0,0,0,1,1,1
23:50:19.896827816Z,1.139e+00,8,0.002,0.12,101.81,24.90,10,9,0,1,10,3,6,91,1,0,1,1,1,1,1,1,1,0,1,0,0,1
23:50:20.797486066Z,1.158e+00,8,0.002,0.12,101.87,24.91,10,8,1,1,10,2,7,105,1,1,1,0,0,0,1,0,1,1,1,1,1,1
23:50:20.929593801Z,1.114e+00,8,0.002,0.12,101.88,24.91,11,9,1,1,11,3,6,106,0,1,0,1,0,1,1,1,1,1,1,1,1,1
23:50:21.213335990Z,1.164e+00,8,0.002,0.12,101.90,24.91,9,7,1,1,9,2,7,62,1,0,1,0,1,1,1,0,0,0,1,1,1,1
23:50:21.805777788Z,8.829e+00,8,0.005,0.24,101.94,24.91,8,7,0,1,8,3,5,49,0,0,1,0,1,1,1,1,1,0,0,1,0,1
23:50:22.552464008Z,1.023e+00,8,0.002,0.12,101.98,24.92,9,7,1,1,9,2,6,84,1,1,1,0,0,1,1,0,1,1,0,0,1,1
23:50:24.110086083Z,1.292e+00,8,0.002,0.12,102.09,24.93,8,6,1,1,8,2,6,59,1,1,1,0,0,1,1,0,1,0,0,0,1,1
23:50:24.608509898Z,1.188e+00,8,0.002,0.12,102.12,24.93,9,8,0,1,9,3,6,77,1,1,0,0,0,1,1,1,1,0,1,1,0,1
23:50:26.224017977Z,1.062e+01,8,0.005,0.24,102.22,24.95,8,7,0,1,8,3,5,86,1,1,0,0,0,1,0,1,0,1,1,1,0,1
23:50:26.901897907Z,9.289e+00,8,0.005,0.24,102.27,24.95,8,6,1,1,8,3,5,67,0,0,0,1,1,1,0,1,1,0,1,0,1,1
23:50:27.177914023Z,1.149e+00,8,0.002,0.12,102.28,24.95,9,7,1,1,9,2,5,79,0,1,0,0,1,1,1,0,1,1,1,0,1,1
23:50:27.356537938Z,1.221e+00,8,0.002,0.12,102.30,24.95,8,6,1,1,8,2,5,52,0,0,1,0,1,1,1,0,0,1,0,1,1,1
23:50:27.849596023Z,8.919e-01,10,0.520,25.99,102.33,24.96,10,6,1,3,7,5,5,56,0,0,1,1,2,0,0,0,1,0,1,0,1,3
23:50:28.249015927Z,9.721e-01,8,0.002,0.12,102.35,24.96,9,7,1,1,9,3,5,72,1,0,1,0,1,0,1,1,1,1,0,0,1,1
23:50:28.830941796Z,8.341e+00,8,0.005,0.24,102.39,24.96,8,7,0,1,8,3,5,89,1,1,0,0,0,1,1,1,0,0,1,1,0,1
23:50:28.873797893Z,3.233e+00,8,0.002,0.12,102.39,24.96,10,9,1,0,10,3,5,110,1,1,1,0,1,0,1,1,0,1,1,1,1,0
23:50:29.008414030Z,1.069e+00,8,0.002,0.12,102.40,24.96,10,8,1,1,10,2,5,112,0,1,1,1,1,1,1,0,0,1,1,0,1,1
23:50:30.157703995Z,1.172e+00,8,0.002,0.12,102.48,24.97,8,6,1,1,8,2,6,65,0,0,1,1,1,0,0,0,1,0,1,1,1,1
23:50:30.630921959Z,9.235e-01,8,0.002,0.12,102.51,24.97,10,8,1,1,10,3,5,86,0,1,0,0,1,1,1,1,1,1,1,0,1,1
23:50:30.687399983Z,3.489e+00,8,0.002,0.12,102.51,24.98,8,7,1,0,8,2,4,125,1,1,1,1,1,1,1,0,0,0,0,0,1,0
23:50:31.376895904Z,1.155e+00,8,0.002,0.12,102.56,24.98,8,6,1,1,8,2,5,84,0,0,0,1,1,1,1,0,1,0,0,1,1,1
23:50:32.828963875Z,9.953e-01,9,0.002,0.12,102.65,24.99,13,11,1,1,13,3,8,72,1,1,1,1,0,1,1,1,1,1,1,1,1,1
23:50:33.531501889Z,1.012e+00,8,0.002,0.12,102.70,24.99,12,11,0,1,12,3,6,99,1,1,1,1,1,1,1,1,1,1,0,1,0,1
23:50:33.597856044Z,1.047e+00,8,0.002,0.12,102.70,24.99,10,8,1,1,10,2,7,58,1,0,1,1,1,1,0,0,0,1,1,1,1,1
23:50:33.823757886Z,1.215e+00,8,0.002,0.12,102.72,25.00,11,9,1,1,11,3,7,63,1,1,1,1,0,0,1,1,1,0,1,1,1,1
23:50:33.841409802Z,9.953e+00,8,0.005,0.24,102.72,25.00,8,6,1,1,8,3,5,83,0,0,1,0,0,0,1,1,1,1,1,0,1,1
23:50:34.234173893Z,1.122e+00,8,0.002,0.12,102.74,25.00,10,9,0,1,10,3,6,126,1,0,1,0,1,1,1,1,1,1,1,0,0,1
23:50:34.882753849Z,8.813e+00,8,0.005,0.24,102.78,25.00,8,7,0,1,8,3,6,75,1,1,1,0,0,1,0,1,1,0,0,1,0,1
23:50:36.184992074Z,3.160e+00,8,0.002,0.12,102.87,25.01,9,8,1,0,9,3,4,91,1,1,1,1,1,1,1,1,0,0,0,0,1,0
23:50:36.341583967Z,3.326e+00,8,0.002,0.12,102.88,25.01,10,9,1,0,10,2,6,75,1,1,1,1,0,1,1,0,0,1,1,1,1,0
23:50:36.381233811Z,8.476e+00,8,0.005,0.24,102.88,25.01,8,6,1,1,8,3,4,77,0,1,1,1,0,0,0,1,0,1,0,1,1,1
23:50:36.598055958Z,1.788e+01,8,0.123,6.08,102.90,25.01,8,5,2,1,7,3,4,72,0,1,1,0,1,0,0,0,1,1,0,0,2,1
